square,location,corrAns,runSeq,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,runLoop.thisRepN,runLoop.thisTrialN,runLoop.thisN,runLoop.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,response.click,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,response.rt_left,response.rt_right,response_2.rt_left,response_2.rt_right,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,body_site_order,
,,,stimuli/orders/stimOrder1.xlsx,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,222.43065093038604,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
4,"[-0.2, 0]",None,stimuli/orders/stimOrder1.xlsx,,,,,0,0,0,0,,,,,0,0,0,0,243.2364185997285,None,244.26981969969347,None,244.26981969969347,245.2694604997523,245.25277990009636,None,0,None,None,"[0, 0, 0]",,,244.26981969969347,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,0.012632469646632671,None,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
7,"[-0.2, -0.2]",0,stimuli/orders/stimOrder1.xlsx,,,,,0,1,1,1,,,,,0,0,0,0,,,246.25277790008113,None,246.25277790008113,247.25279669975862,247.2361375996843,248.2361373999156,0,None,None,"[0, 0, 0]",,,246.25277790008113,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
7,"[-0.2, -0.2]",1,stimuli/orders/stimOrder1.xlsx,,,,,0,2,2,2,,,,,0,0,0,0,,,248.2528109997511,248.2528109997511,248.2528109997511,249.25281489966437,249.23614009981975,250.23616079986095,0,None,None,"[0, 0, 0]",,,248.2528109997511,248.2528109997511,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
4,"[-0.2, 0]",0,stimuli/orders/stimOrder1.xlsx,,,,,0,3,3,3,,,,,0,0,0,0,,,250.25281800003722,250.25281800003722,250.25281800003722,251.25282589998096,251.2361566000618,252.23617219971493,0,None,None,"[0, 0, 0]",,,250.25281800003722,250.25281800003722,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
8,"[0, -0.2]",0,stimuli/orders/stimOrder1.xlsx,,,,,0,4,4,4,,,,,0,0,0,0,,,252.25282389996573,252.25282389996573,252.25282389996573,253.25284089986235,253.23617839999497,254.23617789987475,0,None,None,"[0, 0, 0]",,,252.25282389996573,252.25282389996573,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
4,"[-0.2, 0]",0,stimuli/orders/stimOrder1.xlsx,,,,,0,5,5,5,,,,,0,0,0,0,,,254.25284549966455,254.25284549966455,254.25284549966455,255.25285669974983,255.2361856000498,256.23619879968464,0,None,None,"[0, 0, 0]",,,254.25284549966455,254.25284549966455,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
7,"[-0.2, -0.2]",0,stimuli/orders/stimOrder1.xlsx,,,,,0,6,6,6,,,,,0,0,0,0,,,256.2528591998853,256.2528591998853,256.2528591998853,257.2528776996769,257.23618909996003,258.2362063997425,0,None,None,"[0, 0, 0]",,,256.2528591998853,256.2528591998853,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
,,,stimuli/orders/stimOrder1.xlsx,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.8641975308642,242.44686893047765,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
4,"[-0.2, 0]",None,stimuli/orders/stimOrder1.xlsx,,,,,0,0,0,0,,,,,0,0,0,0,263.25321969995275,None,264.28669189987704,None,264.28669189987704,265.28625059966,265.2694826996885,None,1,None,None,"[0, 0, 0]",,,264.28669189987704,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,0.013255969621241093,5.009836969897151,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
7,"[-0.2, -0.2]",0,stimuli/orders/stimOrder1.xlsx,,,,,0,1,1,1,,,,,0,0,0,0,,,266.2696012998931,None,266.2696012998931,267.2695983997546,267.2529360000044,268.25294229993597,0,None,None,"[0, 0, 0]",,,266.2696012998931,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
7,"[-0.2, -0.2]",1,stimuli/orders/stimOrder1.xlsx,,,,,0,2,2,2,,,,,0,0,0,0,,,268.2696213000454,268.2696213000454,268.2696213000454,269.26960900006816,269.25296709965914,270.2529504997656,0,None,None,"[0, 0, 0]",,,268.2696213000454,268.2696213000454,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
4,"[-0.2, 0]",0,stimuli/orders/stimOrder1.xlsx,,,,,0,3,3,3,,,,,0,0,0,0,,,270.26961810002103,270.26961810002103,270.26961810002103,271.26962679997087,271.2529625999741,272.25298259966075,0,None,None,"[0, 0, 0]",,,270.26961810002103,270.26961810002103,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
8,"[0, -0.2]",0,stimuli/orders/stimOrder1.xlsx,,,,,0,4,4,4,,,,,0,0,0,0,,,272.2696139998734,272.2696139998734,272.2696139998734,273.2696421998553,273.2529796999879,274.25298619968817,1,None,None,"[0, 0, 0]",,,272.2696139998734,272.2696139998734,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
4,"[-0.2, 0]",0,stimuli/orders/stimOrder1.xlsx,,,,,0,5,5,5,,,,,0,0,0,0,,,274.26964639965445,274.26964639965445,274.26964639965445,275.2696622996591,275.2530022999272,276.2530020996928,0,None,None,"[1, 0, 0]",,,274.26964639965445,274.26964639965445,,,,,,,,,,,,,,,,,,,,,,,,,,"[1, 0, 0]",,,,,1.900356600061059,1.100344399921596,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
7,"[-0.2, -0.2]",0,stimuli/orders/stimOrder1.xlsx,,,,,0,6,6,6,,,,,0,0,0,0,,,276.269656999968,276.269656999968,276.269656999968,277.26966900005937,277.25290169985965,278.2530422997661,0,None,None,"[0, 0, 0]",,,276.269656999968,276.269656999968,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
,,,stimuli/orders/stimOrder1.xlsx,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.77777777777778,258.76381722977385,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,0,0,0,0,0,0,0,290.36952860001475,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",291.38646579999477,None,291.38646579999477,292.3864587000571,292.3531256997958,293.35318510001525,"[0, 0, 0]",1,291.38646579999477,None,,,,,,,,,,,0.01309197023510933,None,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",293.38646139996126,295.3864871999249,293.38646139996126,294.3863403000869,294.3697898997925,295.36981469998136,"[0, 0, 0]",0,293.38646139996126,295.3864871999249,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",1,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",295.40314000006765,297.40322740003467,295.40314000006765,296.4031436997466,296.3865160997957,297.3864951999858,"[0, 0, 0]",0,295.40314000006765,297.40322740003467,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
8,"[0, -0.2]",0,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",297.4198189000599,299.41983709996566,297.4198189000599,298.41979209985584,298.4031632998958,299.40315699996427,"[0, 0, 0]",1,297.4198189000599,299.41983709996566,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",1,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[1, 0, 0]",299.43650300009176,301.4365302999504,299.43650300009176,300.43651669984683,300.41984699992463,301.4198628999293,"[1, 0, 0]",1,299.43650300009176,301.4365302999504,,,,,,,,,,,,,,,1.9670716002583504,1.054015299770981,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
5,"[0, 0]",0,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",301.45318980002776,303.45319069968536,301.45318980002776,302.4531939998269,302.4365234998986,303.4365312997252,"[0, 0, 0]",0,301.45318980002776,303.45319069968536,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
1,"[-0.2, 0.2]",0,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",303.46985949994996,305.4698993996717,303.46985949994996,304.46985889971256,304.4532139999792,305.4532141997479,"[0, 0, 0]",0,303.46985949994996,305.4698993996717,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
,,,stimuli/orders/stimOrder1.xlsx,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,284.7958494303748,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,0,0,0,0,0,0,0,305.60353429988027,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",306.6198938000016,None,306.6198938000016,307.61988479970023,307.60322799999267,308.60329139977694,"[0, 0, 0]",0,306.6198938000016,None,,,,,,,,,,,0.014577270019799471,None,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",308.6198923001066,310.61990759987384,308.6198923001066,309.61991509981453,309.6032386999577,310.6032455000095,"[0, 0, 0]",0,308.6198923001066,310.61990759987384,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",1,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",310.6365863997489,312.6365982000716,310.6365863997489,311.6365967998281,311.61992019973695,312.61992769967765,"[0, 0, 0]",0,310.6365863997489,312.6365982000716,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
8,"[0, -0.2]",0,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",312.6532554998994,314.65328179998323,312.6532554998994,313.65328089985996,313.6366278999485,314.6366109997034,"[0, 0, 0]",0,312.6532554998994,314.65328179998323,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",1,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",314.6699441000819,316.6699612000957,314.6699441000819,315.6699488996528,315.653174799867,316.6533345999196,"[0, 0, 0]",1,314.6699441000819,316.6699612000957,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
5,"[0, 0]",0,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",316.6866171997972,318.6866363999434,316.6866171997972,317.68663459969684,317.66996389999986,318.66997759975493,"[0, 0, 0]",1,316.6866171997972,318.6866363999434,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
1,"[-0.2, 0.2]",0,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",318.7033139998093,320.7033135998063,318.7033139998093,319.70326629979536,319.68663509981707,320.68664409965277,"[0, 0, 0]",0,318.7033139998093,320.7033135998063,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
,,,stimuli/orders/stimOrder1.xlsx,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.49382716049383,304.91253763018176,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,0,0,0,0,0,0,0,325.72033639997244,None,,,,,,,,,,,,,,,,,,,,None,None,"[1, 0, 0]",326.73670940008014,None,326.73670940008014,327.73670060001314,327.7200381997973,328.72004120005295,"[1, 0, 0]",0,326.73670940008014,None,,,,,,,,,,,0.014701270032674074,5.012491470202804,,,1.9538242002017796,1.3003211999312043,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",328.73673029989004,330.7367239999585,328.73673029989004,329.7367334999144,329.7200527996756,330.7200592998415,"[0, 0, 0]",0,328.73673029989004,330.7367239999585,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",1,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",330.7533840998076,332.7534062000923,330.7533840998076,331.7533996999264,331.7367259999737,332.7367430999875,"[0, 0, 0]",0,330.7533840998076,332.7534062000923,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
8,"[0, -0.2]",0,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",332.7700765999034,334.7700768997893,332.7700765999034,333.77007619990036,333.75343160005286,334.75342529965565,"[0, 0, 0]",1,332.7700765999034,334.7700768997893,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",1,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",334.7867576996796,336.78677849983796,334.7867576996796,335.78673109970987,335.7700875001028,336.77011109981686,"[0, 0, 0]",1,334.7867576996796,336.78677849983796,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
