square,location,corrAns,runSeq,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,runLoop.thisRepN,runLoop.thisTrialN,runLoop.thisN,runLoop.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,response.click,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,body_site_order,
5,"[0, 0]",1,,0,0,0,0,0,16,16,16,,,,,,,,,,,278.5649606999941,None,278.5649606999941,279.5649830000475,279.548272700049,280.5482934000902,1,0.17314814814814813,-0.07777777777777778,"[0, 0, 0]",0,0,278.5649606999941,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
1,"[-0.2, 0.2]",0,,0,0,0,0,0,17,17,17,,,,,,,,,,,280.56496320012957,None,280.56496320012957,281.56497750012204,281.548311999999,282.54830760043114,1,0.17314814814814813,-0.07777777777777778,"[0, 0, 0]",0,0,280.56496320012957,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
3,"[0.2, 0.2]",0,,0,0,0,0,0,18,18,18,,,,,,,,,,,282.5649882000871,None,282.5649882000871,283.5649864003062,283.548310500104,284.5483275000006,1,0.17314814814814813,-0.07777777777777778,"[0, 0, 0]",0,0,282.5649882000871,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
6,"[0.2, 0]",0,,0,0,0,0,0,19,19,19,,,,,,,,,,,284.56503520021215,None,284.56503520021215,285.56500910036266,285.5482620000839,286.5483291000128,1,0.17314814814814813,-0.07777777777777778,"[0, 0, 0]",0,0,284.56503520021215,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
1,"[-0.2, 0.2]",0,,0,0,0,0,0,20,20,20,,,,,,,,,,,286.56501090014353,None,286.56501090014353,287.5650194003247,287.54838770022616,288.5483537004329,1,0.17314814814814813,-0.07777777777777778,"[0, 0, 0]",0,0,286.56501090014353,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
1,"[-0.2, 0.2]",1,,0,0,0,0,0,21,21,21,,,,,,,,,,,288.5650146002881,None,288.5650146002881,289.5650244001299,289.5483643002808,290.5483713001013,1,0.17314814814814813,-0.07777777777777778,"[0, 0, 0]",0,0,288.5650146002881,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
1,"[-0.2, 0.2]",1,,0,0,0,0,0,22,22,22,,,,,,,,,,,290.56503810035065,None,290.56503810035065,291.56504500005394,291.54837070032954,292.5483742002398,0,0.17314814814814813,-0.07777777777777778,"[0, 0, 0]",0,0,290.56503810035065,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
3,"[0.2, 0.2]",0,,0,0,0,0,0,23,23,23,,,,,,,,,,,292.56503800023347,None,292.56503800023347,293.56508349999785,293.5484427004121,294.5483955000527,1,0.17314814814814813,-0.07777777777777778,"[0, 0, 0]",0,0,292.56503800023347,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
2,"[0, 0.2]",0,,0,0,0,0,0,24,24,24,,,,,,,,,,,294.565080200322,None,294.565080200322,295.56507300026715,295.5484031001106,296.5484066000208,1,0.17314814814814813,-0.07777777777777778,"[0, 0, 0]",0,0,294.565080200322,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
1,"[-0.2, 0.2]",0,,0,0,0,0,0,25,25,25,,,,,,,,,,,296.5650867000222,None,296.5650867000222,297.56510220002383,297.54841769998893,298.5484208003618,1,0.17314814814814813,-0.07777777777777778,"[0, 0, 0]",0,0,296.5650867000222,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
7,"[-0.2, -0.2]",0,,0,0,0,0,0,26,26,26,,,,,,,,,,,298.56510330038145,None,298.56510330038145,299.56510850042105,299.5484283003025,300.5484551000409,1,0.17314814814814813,-0.07777777777777778,"[0, 0, 0]",0,0,298.56510330038145,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
7,"[-0.2, -0.2]",1,,0,0,0,0,0,27,27,27,,,,,,,,,,,300.565103800036,None,300.565103800036,301.5651149000041,301.5483282003552,302.5484496001154,0,0.17314814814814813,-0.07777777777777778,"[0, 0, 0]",0,0,300.565103800036,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
2,"[0, 0.2]",0,,0,0,0,0,0,28,28,28,,,,,,,,,,,302.5651173000224,None,302.5651173000224,303.565119900275,303.54845380038023,304.5484740003012,1,0.17314814814814813,-0.07777777777777778,"[0, 0, 0]",0,0,302.5651173000224,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
6,"[0.2, 0]",0,,0,0,0,0,0,29,29,29,,,,,,,,,,,304.56514420034364,None,304.56514420034364,305.5651217000559,305.54847520031035,306.5484994002618,1,0.17314814814814813,-0.07777777777777778,"[0, 0, 0]",0,0,304.56514420034364,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.5818129000254,None,space,306.5818129000254,None,,,,,,,,,,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
6,"[0.2, 0]",None,,,,,,,,,,0,0,0,0,,,,,326.3818550002761,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",327.39863930037245,None,327.39863930037245,328.3986850003712,328.38198980037123,329.38198370020837,"[0, 0, 0]",1,327.39863930037245,None,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
7,"[-0.2, -0.2]",None,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",329.3986508999951,331.3986680000089,329.3986508999951,330.3986759004183,330.3820020002313,331.38200970040634,"[0, 0, 0]",1,329.3986508999951,331.3986680000089,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
6,"[0.2, 0]",1,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",331.4153370000422,333.41534460010007,331.4153370000422,332.41533430013806,332.39866730012,333.3986722002737,"[0, 0, 0]",0,331.4153370000422,333.41534460010007,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
2,"[0, 0.2]",0,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",333.4320237999782,335.43209950020537,333.4320237999782,334.4320472003892,334.4153695004061,335.4153665001504,"[0, 0, 0]",0,333.4320237999782,335.43209950020537,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
5,"[0, 0]",0,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",335.4487303001806,337.4487280002795,335.4487303001806,336.448733500205,336.432083400432,337.4320590002462,"[0, 0, 0]",0,335.4487303001806,337.4487280002795,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
4,"[-0.2, 0]",0,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",337.46540950005874,339.4654172002338,337.46540950005874,338.46536410041153,338.4486879003234,339.44876100029796,"[0, 0, 0]",0,337.46540950005874,339.4654172002338,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
4,"[-0.2, 0]",0,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",339.48208210011944,341.4820993002504,339.48208210011944,340.4820699002594,340.4654091000557,341.4653931003995,"[0, 0, 0]",0,339.48208210011944,341.4820993002504,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
7,"[-0.2, -0.2]",0,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",341.4987445003353,343.49875020002946,341.4987445003353,342.4999916004017,342.4821245004423,343.48208940029144,"[0, 0, 0]",0,341.4987445003353,343.49875020002946,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
4,"[-0.2, 0]",1,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",343.51542660035193,345.5154375000857,343.51542660035193,344.51543400017545,344.49875960033387,345.49876040033996,"[0, 0, 0]",0,343.51542660035193,345.5154375000857,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
3,"[0.2, 0.2]",0,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",345.53210150031373,347.53217030037194,345.53210150031373,346.53210140019655,346.5154349002987,347.51546650007367,"[0, 0, 0]",0,345.53210150031373,347.53217030037194,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
5,"[0, 0]",0,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",347.54880520002916,349.5487879002467,347.54880520002916,348.5487944004126,348.5321301002987,349.53213579999283,"[0, 0, 0]",0,347.54880520002916,349.5487879002467,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
3,"[0.2, 0.2]",1,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",349.5654656002298,351.5654722000472,349.5654656002298,350.56546620000154,350.5488072000444,351.5488154999912,"[0, 0, 0]",0,349.5654656002298,351.5654722000472,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
1,"[-0.2, 0.2]",0,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",351.58214230043814,353.58215510006994,351.58214230043814,352.5821686000563,352.5654864003882,353.56549350032583,"[0, 0, 0]",0,351.58214230043814,353.58215510006994,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
9,"[0.2, -0.2]",0,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",353.5988242002204,355.59884690027684,353.5988242002204,354.59882830036804,354.5821659001522,355.5821791002527,"[0, 0, 0]",0,353.5988242002204,355.59884690027684,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
9,"[0.2, -0.2]",0,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",355.6155183999799,357.6155155003071,355.6155183999799,356.61552460025996,356.59883880009875,357.5988694000989,"[0, 0, 0]",0,355.6155183999799,357.6155155003071,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
8,"[0, -0.2]",0,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",357.63218330033123,359.63220180012286,357.63218330033123,358.6321932002902,358.6155392001383,359.6155415000394,"[0, 0, 0]",0,357.63218330033123,359.63220180012286,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
6,"[0.2, 0]",0,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",359.64887370029464,361.6488935002126,359.64887370029464,360.64888270013034,360.632208800409,361.63221870036796,"[0, 0, 0]",0,359.64887370029464,361.6488935002126,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
3,"[0.2, 0.2]",0,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",361.66554630035535,363.66556710004807,361.66554630035535,362.66557030007243,362.64888270013034,363.6489505004138,"[0, 0, 0]",0,361.66554630035535,363.66556710004807,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
6,"[0.2, 0]",1,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",363.6822875002399,365.68224780028686,363.6822875002399,364.6822489001788,364.6655779001303,365.6654710001312,"[0, 0, 0]",0,363.6822875002399,365.68224780028686,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
5,"[0, 0]",0,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",365.6989321000874,367.6989868003875,365.6989321000874,366.6989304004237,366.68226560018957,367.6823194003664,"[0, 0, 0]",0,365.6989321000874,367.6989868003875,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
7,"[-0.2, -0.2]",0,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",367.71560070011765,369.71558750001714,367.71560070011765,368.7155394000001,368.6988379000686,369.69894350040704,"[0, 0, 0]",0,367.71560070011765,369.71558750001714,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
5,"[0, 0]",1,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",369.7322737001814,371.7323024002835,369.7322737001814,370.73229610035196,370.71561980014667,371.7156307999976,"[0, 0, 0]",0,369.7322737001814,371.7323024002835,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
1,"[-0.2, 0.2]",0,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",371.7489810003899,373.7489738003351,371.7489810003899,372.7490327004343,372.73228810029104,373.73233780032024,"[0, 0, 0]",0,371.7489810003899,373.7489738003351,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
7,"[-0.2, -0.2]",0,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",373.765652500093,375.7656626002863,373.765652500093,374.76564820017666,374.74900150019675,375.74899420002475,"[0, 0, 0]",0,373.765652500093,375.7656626002863,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
9,"[0.2, -0.2]",0,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",375.78233120031655,377.7823375002481,375.78233120031655,376.7823331002146,376.76566610019654,377.7656750003807,"[0, 0, 0]",0,375.78233120031655,377.7823375002481,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
