8.2124 	EXP 	Created Nbackinstructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Nbackinstructions', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1.75)
526.4733 	EXP 	NbackInstructionWideImg: autoDraw = True
526.4901 	EXP 	NbackInstructionWideImg: autoDraw = True
526.5067 	EXP 	NbackInstructionWideImg: autoDraw = True
526.5234 	EXP 	NbackInstructionWideImg: autoDraw = True
526.5400 	EXP 	NbackInstructionWideImg: autoDraw = True
526.5567 	EXP 	NbackInstructionWideImg: autoDraw = True
526.5734 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\21.png'
526.5734 	EXP 	NbackInstructionWideImg: autoDraw = True
526.5900 	EXP 	NbackInstructionWideImg: autoDraw = True
526.6069 	EXP 	NbackInstructionWideImg: autoDraw = True
526.6234 	EXP 	NbackInstructionWideImg: autoDraw = True
526.6401 	EXP 	NbackInstructionWideImg: autoDraw = True
526.6568 	EXP 	NbackInstructionWideImg: autoDraw = True
526.6735 	EXP 	NbackInstructionWideImg: autoDraw = True
526.6900 	EXP 	NbackInstructionWideImg: autoDraw = True
526.7068 	EXP 	NbackInstructionWideImg: autoDraw = True
526.7234 	EXP 	NbackInstructionWideImg: autoDraw = True
526.7401 	EXP 	NbackInstructionWideImg: autoDraw = True
526.7569 	EXP 	NbackInstructionWideImg: autoDraw = True
526.7735 	EXP 	NbackInstructionWideImg: autoDraw = True
526.7901 	EXP 	NbackInstructionWideImg: autoDraw = True
526.8068 	EXP 	NbackInstructionWideImg: autoDraw = True
526.8235 	EXP 	NbackInstructionWideImg: autoDraw = True
526.8402 	EXP 	NbackInstructionWideImg: autoDraw = True
526.8568 	EXP 	NbackInstructionWideImg: autoDraw = True
526.8735 	EXP 	NbackInstructionWideImg: autoDraw = True
526.8902 	EXP 	NbackInstructionWideImg: autoDraw = True
526.9069 	EXP 	NbackInstructionWideImg: autoDraw = True
526.9235 	EXP 	NbackInstructionWideImg: autoDraw = True
526.9402 	EXP 	NbackInstructionWideImg: autoDraw = True
526.9569 	EXP 	NbackInstructionWideImg: autoDraw = True
526.9735 	EXP 	NbackInstructionWideImg: autoDraw = True
526.9902 	EXP 	NbackInstructionWideImg: autoDraw = True
527.0069 	EXP 	NbackInstructionWideImg: autoDraw = True
527.0236 	EXP 	NbackInstructionWideImg: autoDraw = True
527.0403 	EXP 	NbackInstructionWideImg: autoDraw = True
527.0576 	EXP 	NbackInstructionWideImg: autoDraw = True
527.0737 	EXP 	NbackInstructionWideImg: autoDraw = True
527.0904 	EXP 	NbackInstructionWideImg: autoDraw = True
527.1069 	EXP 	NbackInstructionWideImg: autoDraw = True
527.1237 	EXP 	NbackInstructionWideImg: autoDraw = True
527.1403 	EXP 	NbackInstructionWideImg: autoDraw = True
527.1570 	EXP 	NbackInstructionWideImg: autoDraw = True
527.1737 	EXP 	NbackInstructionWideImg: autoDraw = True
527.1904 	EXP 	NbackInstructionWideImg: autoDraw = True
527.2071 	EXP 	NbackInstructionWideImg: autoDraw = True
527.2237 	EXP 	NbackInstructionWideImg: autoDraw = True
527.2404 	EXP 	NbackInstructionWideImg: autoDraw = True
527.2571 	EXP 	NbackInstructionWideImg: autoDraw = True
527.2737 	EXP 	NbackInstructionWideImg: autoDraw = True
527.2904 	EXP 	NbackInstructionWideImg: autoDraw = True
527.3071 	EXP 	NbackInstructionWideImg: autoDraw = True
527.3238 	EXP 	NbackInstructionWideImg: autoDraw = True
527.3404 	EXP 	NbackInstructionWideImg: autoDraw = True
527.3571 	EXP 	NbackInstructionWideImg: autoDraw = True
527.3739 	EXP 	NbackInstructionWideImg: autoDraw = True
527.3905 	EXP 	NbackInstructionWideImg: autoDraw = True
527.4072 	EXP 	NbackInstructionWideImg: autoDraw = True
527.4238 	EXP 	NbackInstructionWideImg: autoDraw = True
527.4404 	EXP 	NbackInstructionWideImg: autoDraw = True
527.4573 	EXP 	NbackInstructionWideImg: autoDraw = True
527.4738 	EXP 	NbackInstructionWideImg: autoDraw = True
527.4906 	EXP 	NbackInstructionWideImg: autoDraw = True
527.5072 	EXP 	NbackInstructionWideImg: autoDraw = True
527.5241 	EXP 	NbackInstructionWideImg: autoDraw = True
527.5405 	EXP 	NbackInstructionWideImg: autoDraw = True
527.5572 	EXP 	NbackInstructionWideImg: autoDraw = True
527.5739 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\22.png'
527.5739 	EXP 	NbackInstructionWideImg: autoDraw = True
527.5906 	EXP 	NbackInstructionWideImg: autoDraw = True
527.6072 	EXP 	NbackInstructionWideImg: autoDraw = True
527.6239 	EXP 	NbackInstructionWideImg: autoDraw = True
527.6406 	EXP 	NbackInstructionWideImg: autoDraw = True
527.6573 	EXP 	NbackInstructionWideImg: autoDraw = True
527.6739 	EXP 	NbackInstructionWideImg: autoDraw = True
527.6906 	EXP 	NbackInstructionWideImg: autoDraw = True
527.7073 	EXP 	NbackInstructionWideImg: autoDraw = True
527.7241 	EXP 	NbackInstructionWideImg: autoDraw = True
527.7406 	EXP 	NbackInstructionWideImg: autoDraw = True
527.7573 	EXP 	NbackInstructionWideImg: autoDraw = True
527.7739 	EXP 	NbackInstructionWideImg: autoDraw = True
527.7907 	EXP 	NbackInstructionWideImg: autoDraw = True
527.8075 	EXP 	NbackInstructionWideImg: autoDraw = True
527.8242 	EXP 	NbackInstructionWideImg: autoDraw = True
527.8409 	EXP 	NbackInstructionWideImg: autoDraw = True
527.8575 	EXP 	NbackInstructionWideImg: autoDraw = True
527.8746 	EXP 	NbackInstructionWideImg: autoDraw = True
527.8908 	EXP 	NbackInstructionWideImg: autoDraw = True
527.9075 	EXP 	NbackInstructionWideImg: autoDraw = True
527.9241 	EXP 	NbackInstructionWideImg: autoDraw = True
527.9407 	EXP 	NbackInstructionWideImg: autoDraw = True
527.9575 	EXP 	NbackInstructionWideImg: autoDraw = True
527.9740 	EXP 	NbackInstructionWideImg: autoDraw = True
527.9908 	EXP 	NbackInstructionWideImg: autoDraw = True
528.0074 	EXP 	NbackInstructionWideImg: autoDraw = True
528.0241 	EXP 	NbackInstructionWideImg: autoDraw = True
528.0407 	EXP 	NbackInstructionWideImg: autoDraw = True
528.0574 	EXP 	NbackInstructionWideImg: autoDraw = True
528.0741 	EXP 	NbackInstructionWideImg: autoDraw = True
528.0908 	EXP 	NbackInstructionWideImg: autoDraw = True
528.1075 	EXP 	NbackInstructionWideImg: autoDraw = True
528.1241 	EXP 	NbackInstructionWideImg: autoDraw = True
528.1409 	EXP 	NbackInstructionWideImg: autoDraw = True
528.1575 	EXP 	NbackInstructionWideImg: autoDraw = True
528.1741 	EXP 	NbackInstructionWideImg: autoDraw = True
528.1909 	EXP 	NbackInstructionWideImg: autoDraw = True
528.2076 	EXP 	NbackInstructionWideImg: autoDraw = True
528.2241 	EXP 	NbackInstructionWideImg: autoDraw = True
528.2409 	EXP 	NbackInstructionWideImg: autoDraw = True
528.2575 	EXP 	NbackInstructionWideImg: autoDraw = True
528.2742 	EXP 	NbackInstructionWideImg: autoDraw = True
528.2909 	EXP 	NbackInstructionWideImg: autoDraw = True
528.3076 	EXP 	NbackInstructionWideImg: autoDraw = True
528.3243 	EXP 	NbackInstructionWideImg: autoDraw = True
528.3410 	EXP 	NbackInstructionWideImg: autoDraw = True
528.3577 	EXP 	NbackInstructionWideImg: autoDraw = True
528.3744 	EXP 	NbackInstructionWideImg: autoDraw = True
528.3910 	EXP 	NbackInstructionWideImg: autoDraw = True
528.4077 	EXP 	NbackInstructionWideImg: autoDraw = True
528.4243 	EXP 	NbackInstructionWideImg: autoDraw = True
528.4409 	EXP 	NbackInstructionWideImg: autoDraw = True
528.4577 	EXP 	NbackInstructionWideImg: autoDraw = True
528.4743 	EXP 	NbackInstructionWideImg: autoDraw = True
528.4911 	EXP 	NbackInstructionWideImg: autoDraw = True
528.5077 	EXP 	NbackInstructionWideImg: autoDraw = True
528.5243 	EXP 	NbackInstructionWideImg: autoDraw = True
528.5410 	EXP 	NbackInstructionWideImg: autoDraw = True
528.5576 	EXP 	NbackInstructionWideImg: autoDraw = True
528.5745 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\23.png'
528.5745 	EXP 	NbackInstructionWideImg: autoDraw = True
528.5910 	EXP 	NbackInstructionWideImg: autoDraw = True
528.6077 	EXP 	NbackInstructionWideImg: autoDraw = True
528.6243 	EXP 	NbackInstructionWideImg: autoDraw = True
528.6410 	EXP 	NbackInstructionWideImg: autoDraw = True
528.6577 	EXP 	NbackInstructionWideImg: autoDraw = True
528.6744 	EXP 	NbackInstructionWideImg: autoDraw = True
528.6911 	EXP 	NbackInstructionWideImg: autoDraw = True
528.7079 	EXP 	NbackInstructionWideImg: autoDraw = True
528.7244 	EXP 	NbackInstructionWideImg: autoDraw = True
528.7411 	EXP 	NbackInstructionWideImg: autoDraw = True
528.7578 	EXP 	NbackInstructionWideImg: autoDraw = True
528.7745 	EXP 	NbackInstructionWideImg: autoDraw = True
528.7911 	EXP 	NbackInstructionWideImg: autoDraw = True
528.8078 	EXP 	NbackInstructionWideImg: autoDraw = True
528.8245 	EXP 	NbackInstructionWideImg: autoDraw = True
528.8411 	EXP 	NbackInstructionWideImg: autoDraw = True
528.8578 	EXP 	NbackInstructionWideImg: autoDraw = True
528.8745 	EXP 	NbackInstructionWideImg: autoDraw = True
528.8912 	EXP 	NbackInstructionWideImg: autoDraw = True
528.9079 	EXP 	NbackInstructionWideImg: autoDraw = True
528.9245 	EXP 	NbackInstructionWideImg: autoDraw = True
528.9412 	EXP 	NbackInstructionWideImg: autoDraw = True
528.9580 	EXP 	NbackInstructionWideImg: autoDraw = True
528.9746 	EXP 	NbackInstructionWideImg: autoDraw = True
528.9912 	EXP 	NbackInstructionWideImg: autoDraw = True
529.0079 	EXP 	NbackInstructionWideImg: autoDraw = True
529.0245 	EXP 	NbackInstructionWideImg: autoDraw = True
529.0412 	EXP 	NbackInstructionWideImg: autoDraw = True
529.0579 	EXP 	NbackInstructionWideImg: autoDraw = True
529.0746 	EXP 	NbackInstructionWideImg: autoDraw = True
529.0914 	EXP 	NbackInstructionWideImg: autoDraw = True
529.1080 	EXP 	NbackInstructionWideImg: autoDraw = True
529.1247 	EXP 	NbackInstructionWideImg: autoDraw = True
529.1414 	EXP 	NbackInstructionWideImg: autoDraw = True
529.1580 	EXP 	NbackInstructionWideImg: autoDraw = True
529.1746 	EXP 	NbackInstructionWideImg: autoDraw = True
529.1913 	EXP 	NbackInstructionWideImg: autoDraw = True
529.2080 	EXP 	NbackInstructionWideImg: autoDraw = True
529.2247 	EXP 	NbackInstructionWideImg: autoDraw = True
529.2414 	EXP 	NbackInstructionWideImg: autoDraw = True
529.2580 	EXP 	NbackInstructionWideImg: autoDraw = True
529.2747 	EXP 	NbackInstructionWideImg: autoDraw = True
529.2914 	EXP 	NbackInstructionWideImg: autoDraw = True
529.3080 	EXP 	NbackInstructionWideImg: autoDraw = True
529.3247 	EXP 	NbackInstructionWideImg: autoDraw = True
529.3414 	EXP 	NbackInstructionWideImg: autoDraw = True
529.3581 	EXP 	NbackInstructionWideImg: autoDraw = True
529.3748 	EXP 	NbackInstructionWideImg: autoDraw = True
529.3914 	EXP 	NbackInstructionWideImg: autoDraw = True
529.4081 	EXP 	NbackInstructionWideImg: autoDraw = True
529.4248 	EXP 	NbackInstructionWideImg: autoDraw = True
529.4415 	EXP 	NbackInstructionWideImg: autoDraw = True
529.4582 	EXP 	NbackInstructionWideImg: autoDraw = True
529.4748 	EXP 	NbackInstructionWideImg: autoDraw = True
529.4915 	EXP 	NbackInstructionWideImg: autoDraw = True
529.5082 	EXP 	NbackInstructionWideImg: autoDraw = True
529.5250 	EXP 	NbackInstructionWideImg: autoDraw = True
529.5415 	EXP 	NbackInstructionWideImg: autoDraw = True
529.5582 	EXP 	NbackInstructionWideImg: autoDraw = True
529.5748 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\24.png'
529.5748 	EXP 	NbackInstructionWideImg: autoDraw = True
529.5917 	EXP 	NbackInstructionWideImg: autoDraw = True
529.6082 	EXP 	NbackInstructionWideImg: autoDraw = True
529.6249 	EXP 	NbackInstructionWideImg: autoDraw = True
529.6416 	EXP 	NbackInstructionWideImg: autoDraw = True
529.6583 	EXP 	NbackInstructionWideImg: autoDraw = True
529.6750 	EXP 	NbackInstructionWideImg: autoDraw = True
529.6929 	EXP 	NbackInstructionWideImg: autoDraw = True
529.7083 	EXP 	NbackInstructionWideImg: autoDraw = True
529.7251 	EXP 	NbackInstructionWideImg: autoDraw = True
529.7418 	EXP 	NbackInstructionWideImg: autoDraw = True
529.7584 	EXP 	NbackInstructionWideImg: autoDraw = True
529.7751 	EXP 	NbackInstructionWideImg: autoDraw = True
529.7917 	EXP 	NbackInstructionWideImg: autoDraw = True
529.8083 	EXP 	NbackInstructionWideImg: autoDraw = True
529.8250 	EXP 	NbackInstructionWideImg: autoDraw = True
529.8417 	EXP 	NbackInstructionWideImg: autoDraw = True
529.8586 	EXP 	NbackInstructionWideImg: autoDraw = True
529.8751 	EXP 	NbackInstructionWideImg: autoDraw = True
529.8918 	EXP 	NbackInstructionWideImg: autoDraw = True
529.9084 	EXP 	NbackInstructionWideImg: autoDraw = True
529.9251 	EXP 	NbackInstructionWideImg: autoDraw = True
529.9417 	EXP 	NbackInstructionWideImg: autoDraw = True
529.9583 	EXP 	NbackInstructionWideImg: autoDraw = True
529.9751 	EXP 	NbackInstructionWideImg: autoDraw = True
529.9919 	EXP 	NbackInstructionWideImg: autoDraw = True
530.0084 	EXP 	NbackInstructionWideImg: autoDraw = True
530.0250 	EXP 	NbackInstructionWideImg: autoDraw = True
530.0418 	EXP 	NbackInstructionWideImg: autoDraw = True
530.0585 	EXP 	NbackInstructionWideImg: autoDraw = True
530.0751 	EXP 	NbackInstructionWideImg: autoDraw = True
530.0919 	EXP 	NbackInstructionWideImg: autoDraw = True
530.1085 	EXP 	NbackInstructionWideImg: autoDraw = True
530.1252 	EXP 	NbackInstructionWideImg: autoDraw = True
530.1418 	EXP 	NbackInstructionWideImg: autoDraw = True
530.1585 	EXP 	NbackInstructionWideImg: autoDraw = True
530.1751 	EXP 	NbackInstructionWideImg: autoDraw = True
530.1919 	EXP 	NbackInstructionWideImg: autoDraw = True
530.2089 	EXP 	NbackInstructionWideImg: autoDraw = True
530.2253 	EXP 	NbackInstructionWideImg: autoDraw = True
530.2418 	EXP 	NbackInstructionWideImg: autoDraw = True
530.2585 	EXP 	NbackInstructionWideImg: autoDraw = True
530.2752 	EXP 	NbackInstructionWideImg: autoDraw = True
530.2919 	EXP 	NbackInstructionWideImg: autoDraw = True
530.3086 	EXP 	NbackInstructionWideImg: autoDraw = True
530.3253 	EXP 	NbackInstructionWideImg: autoDraw = True
530.3421 	EXP 	NbackInstructionWideImg: autoDraw = True
530.3587 	EXP 	NbackInstructionWideImg: autoDraw = True
530.3753 	EXP 	NbackInstructionWideImg: autoDraw = True
530.3920 	EXP 	NbackInstructionWideImg: autoDraw = True
530.4087 	EXP 	NbackInstructionWideImg: autoDraw = True
530.4254 	EXP 	NbackInstructionWideImg: autoDraw = True
530.4420 	EXP 	NbackInstructionWideImg: autoDraw = True
530.4587 	EXP 	NbackInstructionWideImg: autoDraw = True
530.4753 	EXP 	NbackInstructionWideImg: autoDraw = True
530.4921 	EXP 	NbackInstructionWideImg: autoDraw = True
530.5087 	EXP 	NbackInstructionWideImg: autoDraw = True
530.5255 	EXP 	NbackInstructionWideImg: autoDraw = True
530.5420 	EXP 	NbackInstructionWideImg: autoDraw = True
530.5588 	EXP 	NbackInstructionWideImg: autoDraw = True
530.5755 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\25.png'
530.5755 	EXP 	NbackInstructionWideImg: autoDraw = True
530.5921 	EXP 	ClickPrompt: autoDraw = True
530.5921 	EXP 	NbackInstructionWideImg: autoDraw = True
530.6088 	EXP 	NbackInstructionWideImg: autoDraw = True
530.6254 	EXP 	NbackInstructionWideImg: autoDraw = True
530.6421 	EXP 	NbackInstructionWideImg: autoDraw = True
530.6588 	EXP 	NbackInstructionWideImg: autoDraw = True
530.6755 	EXP 	NbackInstructionWideImg: autoDraw = True
530.6921 	EXP 	NbackInstructionWideImg: autoDraw = True
530.7089 	EXP 	NbackInstructionWideImg: autoDraw = True
530.7255 	EXP 	NbackInstructionWideImg: autoDraw = True
530.7421 	EXP 	NbackInstructionWideImg: autoDraw = True
530.7588 	EXP 	NbackInstructionWideImg: autoDraw = True
530.7754 	EXP 	NbackInstructionWideImg: autoDraw = True
530.7921 	EXP 	NbackInstructionWideImg: autoDraw = True
530.8088 	EXP 	NbackInstructionWideImg: autoDraw = True
530.8255 	EXP 	NbackInstructionWideImg: autoDraw = True
530.8422 	EXP 	NbackInstructionWideImg: autoDraw = True
530.8590 	EXP 	NbackInstructionWideImg: autoDraw = True
530.8756 	EXP 	NbackInstructionWideImg: autoDraw = True
530.8923 	EXP 	NbackInstructionWideImg: autoDraw = True
530.9089 	EXP 	NbackInstructionWideImg: autoDraw = True
530.9256 	EXP 	NbackInstructionWideImg: autoDraw = True
530.9422 	EXP 	NbackInstructionWideImg: autoDraw = True
530.9590 	EXP 	NbackInstructionWideImg: autoDraw = True
530.9755 	EXP 	NbackInstructionWideImg: autoDraw = True
530.9923 	EXP 	NbackInstructionWideImg: autoDraw = True
531.0090 	EXP 	NbackInstructionWideImg: autoDraw = True
531.0257 	EXP 	NbackInstructionWideImg: autoDraw = True
531.0423 	EXP 	NbackInstructionWideImg: autoDraw = True
531.0589 	EXP 	NbackInstructionWideImg: autoDraw = True
531.0756 	EXP 	NbackInstructionWideImg: autoDraw = True
531.0924 	EXP 	NbackInstructionWideImg: autoDraw = True
531.1089 	EXP 	NbackInstructionWideImg: autoDraw = True
531.1257 	EXP 	NbackInstructionWideImg: autoDraw = True
531.1423 	EXP 	NbackInstructionWideImg: autoDraw = True
531.1590 	EXP 	NbackInstructionWideImg: autoDraw = True
531.1757 	EXP 	NbackInstructionWideImg: autoDraw = True
531.1923 	EXP 	NbackInstructionWideImg: autoDraw = True
531.2091 	EXP 	NbackInstructionWideImg: autoDraw = True
531.2257 	EXP 	NbackInstructionWideImg: autoDraw = True
531.2424 	EXP 	NbackInstructionWideImg: autoDraw = True
531.2591 	EXP 	NbackInstructionWideImg: autoDraw = True
531.2757 	EXP 	NbackInstructionWideImg: autoDraw = True
531.2924 	EXP 	NbackInstructionWideImg: autoDraw = True
531.3090 	EXP 	NbackInstructionWideImg: autoDraw = True
531.3258 	EXP 	NbackInstructionWideImg: autoDraw = True
531.3424 	EXP 	NbackInstructionWideImg: autoDraw = True
531.3591 	EXP 	NbackInstructionWideImg: autoDraw = True
531.3758 	EXP 	NbackInstructionWideImg: autoDraw = True
531.3925 	EXP 	NbackInstructionWideImg: autoDraw = True
531.4091 	EXP 	NbackInstructionWideImg: autoDraw = True
531.4258 	EXP 	NbackInstructionWideImg: autoDraw = True
531.4425 	EXP 	NbackInstructionWideImg: autoDraw = True
531.4592 	EXP 	NbackInstructionWideImg: autoDraw = True
531.4759 	EXP 	NbackInstructionWideImg: autoDraw = True
531.4925 	EXP 	NbackInstructionWideImg: autoDraw = True
531.5092 	EXP 	NbackInstructionWideImg: autoDraw = True
531.5258 	EXP 	NbackInstructionWideImg: autoDraw = True
531.5426 	EXP 	NbackInstructionWideImg: autoDraw = True
531.5592 	EXP 	NbackInstructionWideImg: autoDraw = True
531.5758 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\15.png'
531.5758 	EXP 	NbackInstructionWideImg: autoDraw = True
531.5926 	EXP 	NbackInstructionWideImg: autoDraw = True
531.6093 	EXP 	NbackInstructionWideImg: autoDraw = True
531.6259 	EXP 	NbackInstructionWideImg: autoDraw = True
531.6426 	EXP 	NbackInstructionWideImg: autoDraw = True
531.6593 	EXP 	NbackInstructionWideImg: autoDraw = True
531.6759 	EXP 	NbackInstructionWideImg: autoDraw = True
531.6928 	EXP 	NbackInstructionWideImg: autoDraw = True
531.7095 	EXP 	NbackInstructionWideImg: autoDraw = True
531.7260 	EXP 	NbackInstructionWideImg: autoDraw = True
531.7428 	EXP 	NbackInstructionWideImg: autoDraw = True
531.7595 	EXP 	NbackInstructionWideImg: autoDraw = True
531.7760 	EXP 	NbackInstructionWideImg: autoDraw = True
531.7928 	EXP 	NbackInstructionWideImg: autoDraw = True
531.8093 	EXP 	NbackInstructionWideImg: autoDraw = True
531.8260 	EXP 	NbackInstructionWideImg: autoDraw = True
531.8428 	EXP 	NbackInstructionWideImg: autoDraw = True
531.8593 	EXP 	NbackInstructionWideImg: autoDraw = True
531.8760 	EXP 	NbackInstructionWideImg: autoDraw = True
531.8927 	EXP 	NbackInstructionWideImg: autoDraw = True
531.9094 	EXP 	NbackInstructionWideImg: autoDraw = True
531.9260 	EXP 	NbackInstructionWideImg: autoDraw = True
531.9427 	EXP 	NbackInstructionWideImg: autoDraw = True
531.9595 	EXP 	NbackInstructionWideImg: autoDraw = True
531.9761 	EXP 	NbackInstructionWideImg: autoDraw = True
531.9929 	EXP 	NbackInstructionWideImg: autoDraw = True
532.0094 	EXP 	NbackInstructionWideImg: autoDraw = True
532.0261 	EXP 	NbackInstructionWideImg: autoDraw = True
532.0427 	EXP 	NbackInstructionWideImg: autoDraw = True
532.0594 	EXP 	NbackInstructionWideImg: autoDraw = True
532.0761 	EXP 	NbackInstructionWideImg: autoDraw = True
532.0928 	EXP 	NbackInstructionWideImg: autoDraw = True
532.1095 	EXP 	NbackInstructionWideImg: autoDraw = True
532.1261 	EXP 	NbackInstructionWideImg: autoDraw = True
532.1428 	EXP 	NbackInstructionWideImg: autoDraw = True
532.1594 	EXP 	NbackInstructionWideImg: autoDraw = True
532.1761 	EXP 	NbackInstructionWideImg: autoDraw = True
532.1929 	EXP 	NbackInstructionWideImg: autoDraw = True
532.2096 	EXP 	NbackInstructionWideImg: autoDraw = True
532.2262 	EXP 	NbackInstructionWideImg: autoDraw = True
532.2429 	EXP 	NbackInstructionWideImg: autoDraw = True
532.2596 	EXP 	NbackInstructionWideImg: autoDraw = True
532.2762 	EXP 	NbackInstructionWideImg: autoDraw = True
532.2929 	EXP 	NbackInstructionWideImg: autoDraw = True
532.3095 	EXP 	NbackInstructionWideImg: autoDraw = True
532.3262 	EXP 	NbackInstructionWideImg: autoDraw = True
532.3429 	EXP 	NbackInstructionWideImg: autoDraw = True
532.3596 	EXP 	NbackInstructionWideImg: autoDraw = True
532.3763 	EXP 	NbackInstructionWideImg: autoDraw = True
532.3930 	EXP 	NbackInstructionWideImg: autoDraw = True
532.4096 	EXP 	NbackInstructionWideImg: autoDraw = True
532.4262 	EXP 	NbackInstructionWideImg: autoDraw = True
532.4429 	EXP 	NbackInstructionWideImg: autoDraw = True
532.4597 	EXP 	NbackInstructionWideImg: autoDraw = True
532.4764 	EXP 	NbackInstructionWideImg: autoDraw = True
532.4930 	EXP 	NbackInstructionWideImg: autoDraw = True
532.5097 	EXP 	NbackInstructionWideImg: autoDraw = True
532.5263 	EXP 	NbackInstructionWideImg: autoDraw = True
532.5431 	EXP 	NbackInstructionWideImg: autoDraw = True
532.5597 	EXP 	NbackInstructionWideImg: autoDraw = True
532.5764 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\16.png'
532.5764 	EXP 	NbackInstructionWideImg: autoDraw = True
532.5930 	EXP 	NbackInstructionWideImg: autoDraw = True
532.6098 	EXP 	NbackInstructionWideImg: autoDraw = True
532.6264 	EXP 	NbackInstructionWideImg: autoDraw = True
532.6431 	EXP 	NbackInstructionWideImg: autoDraw = True
532.6598 	EXP 	NbackInstructionWideImg: autoDraw = True
532.6766 	EXP 	NbackInstructionWideImg: autoDraw = True
532.6932 	EXP 	NbackInstructionWideImg: autoDraw = True
532.7099 	EXP 	NbackInstructionWideImg: autoDraw = True
532.7265 	EXP 	NbackInstructionWideImg: autoDraw = True
532.7431 	EXP 	NbackInstructionWideImg: autoDraw = True
532.7598 	EXP 	NbackInstructionWideImg: autoDraw = True
532.7765 	EXP 	NbackInstructionWideImg: autoDraw = True
532.7931 	EXP 	NbackInstructionWideImg: autoDraw = True
532.8098 	EXP 	NbackInstructionWideImg: autoDraw = True
532.8265 	EXP 	NbackInstructionWideImg: autoDraw = True
532.8431 	EXP 	NbackInstructionWideImg: autoDraw = True
532.8599 	EXP 	NbackInstructionWideImg: autoDraw = True
532.8770 	EXP 	NbackInstructionWideImg: autoDraw = True
532.8932 	EXP 	NbackInstructionWideImg: autoDraw = True
532.9100 	EXP 	NbackInstructionWideImg: autoDraw = True
532.9266 	EXP 	NbackInstructionWideImg: autoDraw = True
532.9433 	EXP 	NbackInstructionWideImg: autoDraw = True
532.9601 	EXP 	NbackInstructionWideImg: autoDraw = True
532.9766 	EXP 	NbackInstructionWideImg: autoDraw = True
532.9933 	EXP 	NbackInstructionWideImg: autoDraw = True
533.0100 	EXP 	NbackInstructionWideImg: autoDraw = True
533.0267 	EXP 	NbackInstructionWideImg: autoDraw = True
533.0433 	EXP 	NbackInstructionWideImg: autoDraw = True
533.0599 	EXP 	NbackInstructionWideImg: autoDraw = True
533.0768 	EXP 	NbackInstructionWideImg: autoDraw = True
533.0933 	EXP 	NbackInstructionWideImg: autoDraw = True
533.1100 	EXP 	NbackInstructionWideImg: autoDraw = True
533.1266 	EXP 	NbackInstructionWideImg: autoDraw = True
533.1434 	EXP 	NbackInstructionWideImg: autoDraw = True
533.1600 	EXP 	NbackInstructionWideImg: autoDraw = True
533.1768 	EXP 	NbackInstructionWideImg: autoDraw = True
533.1933 	EXP 	NbackInstructionWideImg: autoDraw = True
533.2101 	EXP 	NbackInstructionWideImg: autoDraw = True
533.2267 	EXP 	NbackInstructionWideImg: autoDraw = True
533.2434 	EXP 	NbackInstructionWideImg: autoDraw = True
533.2600 	EXP 	NbackInstructionWideImg: autoDraw = True
533.2767 	EXP 	NbackInstructionWideImg: autoDraw = True
533.2933 	EXP 	NbackInstructionWideImg: autoDraw = True
533.3100 	EXP 	NbackInstructionWideImg: autoDraw = True
533.3269 	EXP 	NbackInstructionWideImg: autoDraw = True
533.3434 	EXP 	NbackInstructionWideImg: autoDraw = True
533.3600 	EXP 	NbackInstructionWideImg: autoDraw = True
533.3768 	EXP 	NbackInstructionWideImg: autoDraw = True
533.3934 	EXP 	NbackInstructionWideImg: autoDraw = True
533.4101 	EXP 	NbackInstructionWideImg: autoDraw = True
533.4268 	EXP 	NbackInstructionWideImg: autoDraw = True
533.4435 	EXP 	NbackInstructionWideImg: autoDraw = True
