runSeq,trial_type,runLoop.thisRepN,runLoop.thisTrialN,runLoop.thisN,runLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Begin.started,Begin.stopped,BeginTask.keys,BeginTask.rt,BeginTask.started,BeginTask.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,ImagineInstructionText.started,ImaginationInstructionRead.keys,ImaginationInstructionRead.rt,ImaginationInstructionRead.started,ImaginationInstructionRead.stopped,BodySiteCue.started,BodySiteCue.stopped,NonStimTrialText.started,NonStimTrialText.stopped,fix_cross.started,fix_cross.stopped,ValenceRating.response,ValenceRating.rt,ValenceRating.started,ValenceRating.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,ComfortRating.response,ComfortRating.rt,ComfortRating.started,ComfortRating.stopped,EndingText.started,EndingText.stopped,ConfirmEnd.keys,ConfirmEnd.rt,ConfirmEnd.started,ConfirmEnd.stopped,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,body_site_order,
stimuli/orders/stimOrder9.xlsx,3,0,7,7,4,0,5,5,5,,,,,,,,,,,,,,,,,,,7621.867359000258,None,7621.867359000258,None,7608.73396660015,7608.73396660015,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder9.xlsx,3,0,7,7,4,0,11,11,11,,,,,,,,,,,,,,,,,,,7700.568010500167,None,7700.568010500167,None,7687.534565700218,7687.534565700218,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder9.xlsx,3,0,7,7,4,0,13,13,13,,,,,,,,,,,,,,,,,,,7726.568199600093,None,7726.568199600093,None,7713.568099800032,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder9.xlsx,3,0,7,7,4,0,16,16,16,,,,,,,,,,,,,,,,,,,7766.368518000003,None,7766.368518000003,None,7753.201721200254,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder9.xlsx,3,0,7,7,4,0,20,20,20,,,,,,,,,,,,,,,,,,,7818.50219239993,None,7818.50219239993,None,7805.502143099904,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder9.xlsx,3,0,7,7,4,0,21,21,21,,,,,,,,,,,,,,,,,,,7831.635724700056,7831.635724700056,7831.635724700056,7831.635724700056,,,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder9.xlsx,3,0,7,7,4,0,23,23,23,,,,,,,,,,,,,,,,,,,7857.652543600183,None,7857.652543600183,None,7844.635761199985,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder9.xlsx,3,0,7,7,4,0,25,25,25,,,,,,,,,,,,,,,,,,,7883.652762799989,None,7883.652762799989,None,7870.652623500209,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder9.xlsx,3,0,7,7,4,0,29,29,29,,,,,,,,,,,,,,,,,,,7935.953221800271,None,7935.953221800271,None,7922.786356800236,7922.786356800236,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder9.xlsx,3,0,7,7,4,0,35,35,35,,,,,,,,,,,,,,,,,,,8015.237159400247,None,8015.237159400247,None,8001.570312600117,8001.570312600117,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder9.xlsx,3,0,7,7,4,0,39,39,39,,,,,,,,,,,,,,,,,,,8067.254202600103,None,8067.254202600103,None,8054.254049300216,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder9.xlsx,3,0,7,7,4,0,40,40,40,,,,,,,,,,,,,,,,,,,8080.9209531000815,8080.9209531000815,8080.9209531000815,8080.9209531000815,,,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder9.xlsx,3,0,7,7,4,0,42,42,42,,,,,,,,,,,,,,,,,,,8107.571185499895,None,8107.571185499895,None,8093.921027100179,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder9.xlsx,,0,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,8173.121643600054,8173.121643600054,24.691358024691354,8189.928044890054,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder9.xlsx,,0,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013886009808629751,None,15.267489711934154,8199.380382289644,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder9.xlsx,,0,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011607710272073746,None,68.76543209876543,8202.930349090137,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011685609817504883,None,8210.205261100084,None,space,322.2241530995816,8210.205261100084,None,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
